company_id,company_size,employee_count,monthly_hiring_volume,industry,region
7929,Mid-market,4829,21,Tech,US
7930,Mid-market,1869,17,Tech,US
7931,Mid-market,2564,21,Tech,US
7932,Mid-market,3317,23,Tech,US
7933,Mid-market,1216,16,Tech,US
7934,Mid-market,2211,17,Tech,US
7935,Mid-market,508,14,Tech,US
7936,Mid-market,2108,24,Tech,US
7937,Mid-market,4167,14,Tech,US
7938,Mid-market,4126,15,Tech,US
7939,Mid-market,3322,19,Tech,US
7940,Mid-market,2843,14,Tech,US
7941,Mid-market,1977,16,Tech,US
7942,Mid-market,1582,20,Tech,US
7943,Mid-market,3418,15,Tech,US
7944,Mid-market,1865,24,Tech,US
7945,Mid-market,4036,23,Tech,US
7946,Mid-market,2609,15,Tech,US
7947,Mid-market,1952,17,Tech,US
7948,Mid-market,3918,21,Tech,US
7949,Mid-market,1827,14,Tech,US
7950,Mid-market,744,19,Tech,US
7951,Mid-market,4307,21,Tech,US
7952,Mid-market,1740,11,Tech,US
7953,Mid-market,973,11,Tech,US
7954,Mid-market,3749,10,Tech,US
7955,Mid-market,2292,24,Tech,US
7956,Mid-market,2234,23,Tech,US
7957,Mid-market,4442,21,Tech,US
7958,Mid-market,1444,23,Tech,US
7959,Mid-market,2011,22,Tech,US
7960,Mid-market,1358,16,Tech,US
7961,Mid-market,729,21,Tech,US
7962,Mid-market,3340,11,Tech,US
7963,Mid-market,3447,22,Tech,US
7964,Mid-market,4371,21,Tech,US
7965,Mid-market,3309,8,Tech,US
7966,Mid-market,3760,17,Tech,US
7967,Mid-market,2763,9,Tech,US
7968,Mid-market,944,15,Tech,US
7969,Mid-market,4788,8,Tech,US
7970,Mid-market,3130,16,Tech,US
7971,Mid-market,1667,12,Tech,US
7972,Mid-market,4463,18,Tech,US
7973,Mid-market,3941,20,Tech,US
7974,Mid-market,1395,18,Tech,US
7975,Mid-market,2560,8,Tech,US
7976,Mid-market,2397,15,Tech,US
7977,Mid-market,4907,15,Tech,US
7978,Mid-market,838,13,Tech,US
7979,Mid-market,4954,23,Tech,US
7980,Mid-market,1672,17,Tech,US
7981,Mid-market,4797,17,Tech,US
7982,Mid-market,948,24,Tech,US
7983,Mid-market,1293,21,Tech,US
7984,Mid-market,2120,24,Tech,US
7985,Mid-market,4001,15,Tech,US
7986,Mid-market,4808,16,Tech,US
7987,Mid-market,1627,20,Tech,US
7988,Mid-market,4260,14,Tech,US
7989,Mid-market,1604,8,Tech,US
7990,Mid-market,1048,13,Tech,US
7991,Mid-market,4749,9,Tech,US
7992,Mid-market,1070,23,Tech,US
7993,Mid-market,2921,12,Tech,US
7994,Mid-market,1304,19,Tech,US
7995,Mid-market,1110,23,Tech,US
7996,Mid-market,2306,22,Tech,US
7997,Mid-market,3760,23,Tech,US
7998,Mid-market,3871,17,Tech,US
7999,Mid-market,2593,9,Tech,US
8000,Mid-market,3580,18,Tech,US
8001,Mid-market,1932,17,Tech,US
8002,Mid-market,1005,21,Tech,US
8003,Mid-market,1596,17,Tech,US
8004,Mid-market,2704,16,Tech,US
8005,Mid-market,2096,12,Tech,US
8006,Mid-market,1179,18,Tech,US
8007,Mid-market,4212,17,Tech,US
8008,Mid-market,4404,14,Tech,US
8009,Mid-market,4196,13,Tech,US
8010,Mid-market,4094,17,Tech,US
8011,Mid-market,3042,14,Tech,US
8012,Mid-market,2389,19,Tech,US
8013,Mid-market,2143,23,Tech,US
8014,Mid-market,1334,9,Tech,US
8015,Mid-market,2855,12,Tech,US
8016,Mid-market,3053,10,Tech,US
8017,Mid-market,3262,10,Tech,US
8018,Mid-market,1746,20,Tech,US
8019,Mid-market,2664,15,Tech,US
8020,Mid-market,691,17,Tech,US
8021,Mid-market,3063,11,Tech,US
8022,Mid-market,1031,16,Tech,US
8023,Mid-market,558,20,Tech,US
8024,Mid-market,2073,21,Tech,US
8025,Mid-market,3698,22,Tech,US
8026,Mid-market,3062,12,Tech,US
8027,Mid-market,1441,23,Tech,US
8028,Mid-market,2274,14,Tech,US
8029,Mid-market,1921,13,Tech,US
8030,Mid-market,935,15,Tech,US
8031,Mid-market,4501,15,Tech,US
8032,Mid-market,3181,24,Tech,US
8033,Mid-market,2150,12,Tech,US
8034,Mid-market,1745,23,Tech,US
8035,Mid-market,4389,9,Tech,US
8036,Mid-market,1826,21,Tech,US
8037,Mid-market,3858,16,Tech,US
8038,Mid-market,888,18,Tech,US
8039,Mid-market,3291,12,Tech,US
8040,Mid-market,1203,18,Tech,US
8041,Mid-market,3320,24,Tech,US
8042,Mid-market,1559,22,Tech,US
8043,Mid-market,1798,9,Tech,US
8044,Mid-market,2859,24,Tech,US
8045,Mid-market,4799,24,Tech,US
8046,Mid-market,4082,20,Tech,US
8047,Mid-market,4139,23,Tech,US
8048,Mid-market,2605,23,Tech,US
8049,Mid-market,3706,19,Tech,US
8050,Mid-market,3069,12,Tech,US
8051,Mid-market,2376,10,Tech,US
8052,Mid-market,1567,10,Tech,US
8053,Mid-market,3513,21,Tech,US
8054,Mid-market,2167,20,Tech,US
8055,Mid-market,4566,13,Tech,US
8056,Mid-market,1671,10,Tech,US
8057,Mid-market,671,11,Tech,US
8058,Mid-market,2688,20,Tech,US
8059,Mid-market,657,9,Tech,US
8060,Mid-market,3217,23,Tech,US
8061,Mid-market,3295,8,Tech,US
8062,Mid-market,4324,17,Tech,US
8063,Mid-market,1349,14,Tech,US
8064,Mid-market,4486,22,Tech,US
8065,Mid-market,4764,17,Tech,US
8066,Mid-market,3530,11,Tech,US
8067,Mid-market,3576,16,Tech,US
8068,Mid-market,1119,15,Tech,US
8069,Mid-market,4952,18,Tech,US
8070,Mid-market,2986,18,Tech,US
8071,Mid-market,4096,21,Tech,US
8072,Mid-market,4539,19,Tech,US
8073,Mid-market,3807,17,Tech,US
8074,Mid-market,4794,19,Tech,US
8075,Mid-market,1665,22,Tech,US
8076,Mid-market,4099,9,Tech,US
8077,Mid-market,3217,19,Tech,US
8078,Mid-market,3555,20,Tech,US
8079,Mid-market,1159,24,Tech,US
8080,Mid-market,3082,17,Tech,US
8081,Mid-market,2774,11,Tech,US
8082,Mid-market,1968,10,Tech,US
8083,Mid-market,2971,14,Tech,US
8084,Mid-market,1781,13,Tech,US
8085,Mid-market,3299,17,Tech,US
8086,Mid-market,3104,17,Tech,US
8087,Mid-market,2913,16,Tech,US
8088,Mid-market,4030,18,Tech,US
8089,Mid-market,2558,10,Tech,US
8090,Mid-market,1645,22,Tech,US
8091,Mid-market,3806,18,Tech,US
8092,Mid-market,2066,18,Tech,US
8093,Mid-market,1454,12,Tech,US
8094,Mid-market,3101,21,Tech,US
8095,Mid-market,3477,11,Tech,US
8096,Mid-market,4789,20,Tech,US
8097,Mid-market,1766,12,Tech,US
8098,Mid-market,1973,18,Tech,US
8099,Mid-market,2097,13,Tech,US
8100,Mid-market,3242,17,Tech,US
8101,Mid-market,969,24,Tech,US
8102,Mid-market,1033,18,Tech,US
8103,Mid-market,4555,11,Tech,US
8104,Mid-market,4179,21,Tech,US
8105,Mid-market,1390,11,Tech,US
8106,Mid-market,3471,21,Tech,US
8107,Mid-market,2172,19,Tech,US
8108,Mid-market,4144,15,Tech,US
8109,Mid-market,683,11,Tech,US
8110,Mid-market,3346,12,Tech,US
8111,Mid-market,2296,15,Tech,US
8112,Mid-market,3836,22,Tech,US
8113,Mid-market,2007,16,Tech,US
8114,Mid-market,4354,12,Tech,US
8115,Mid-market,2330,13,Tech,US
8116,Mid-market,4590,24,Tech,US
8117,Mid-market,3186,18,Tech,US
8118,Mid-market,834,17,Tech,US
8119,Mid-market,1610,10,Tech,US
8120,Mid-market,561,10,Tech,US
8121,Mid-market,1669,18,Tech,US
8122,Mid-market,2183,22,Tech,US
8123,Mid-market,986,17,Tech,US
8124,Mid-market,4232,17,Tech,US
8125,Mid-market,2560,22,Tech,US
8126,Mid-market,4746,11,Tech,US
8127,Mid-market,4967,24,Tech,US
8128,Mid-market,2799,10,Tech,US
8129,Mid-market,4407,8,Tech,US
8130,Mid-market,1580,8,Tech,US
8131,Mid-market,697,14,Tech,US
8132,Mid-market,2694,19,Tech,US
8133,Mid-market,2098,8,Tech,US
8134,Mid-market,4192,19,Tech,US
8135,Mid-market,3583,20,Tech,US
8136,Mid-market,2271,13,Tech,US
8137,Mid-market,4700,9,Tech,US
8138,Mid-market,1306,16,Tech,US
8139,Mid-market,1388,19,Tech,US
8140,Mid-market,820,22,Tech,US
8141,Mid-market,3731,15,Tech,US
8142,Mid-market,4101,20,Tech,US
8143,Mid-market,2000,8,Tech,US
8144,Mid-market,3781,23,Tech,US
8145,Mid-market,2418,17,Tech,US
8146,Mid-market,1905,11,Tech,US
8147,Mid-market,504,9,Tech,US
8148,Mid-market,1668,14,Tech,US
8149,Mid-market,847,13,Tech,US
8150,Mid-market,4720,22,Tech,US
8151,Mid-market,3074,13,Tech,US
8152,Mid-market,4021,24,Tech,US
8153,Mid-market,4371,11,Tech,US
8154,Mid-market,4533,9,Tech,US
8155,Mid-market,4353,22,Tech,US
8156,Mid-market,2951,9,Tech,US
8157,Mid-market,838,16,Tech,US
8158,Mid-market,2193,20,Tech,US
8159,Mid-market,1486,19,Tech,US
8160,Mid-market,3990,20,Tech,US
8161,Mid-market,3233,16,Tech,US
8162,Mid-market,4576,11,Tech,US
8163,Mid-market,4968,15,Tech,US
8164,Mid-market,3830,9,Tech,US
8165,Mid-market,1030,15,Tech,US
8166,Mid-market,740,20,Tech,US
8167,Mid-market,2396,19,Tech,US
8168,Mid-market,3824,21,Tech,US
8169,Mid-market,1313,22,Tech,US
8170,Mid-market,1282,21,Tech,US
8171,Mid-market,507,12,Tech,US
8172,Mid-market,4273,11,Tech,US
8173,Mid-market,4289,23,Tech,US
8174,Mid-market,4551,13,Tech,US
8175,Mid-market,3690,13,Tech,US
8176,Mid-market,3216,10,Tech,US
8177,Mid-market,4982,17,Tech,US
8178,Mid-market,1876,23,Tech,US
8179,Mid-market,3438,17,Tech,US
8180,Mid-market,1464,19,Tech,US
8181,Mid-market,2476,19,Tech,US
8182,Mid-market,2387,23,Tech,US
8183,Mid-market,1491,20,Tech,US
8184,Mid-market,4056,11,Tech,US
8185,Mid-market,4104,18,Tech,US
8186,Mid-market,2425,16,Tech,US
8187,Mid-market,1972,19,Tech,US
8188,Mid-market,3137,13,Tech,US
8189,Mid-market,3913,9,Tech,US
8190,Mid-market,3115,18,Tech,US
8191,Mid-market,505,9,Tech,US
8192,Mid-market,4050,17,Tech,US
8193,Mid-market,1610,13,Tech,US
8194,Mid-market,1124,21,Tech,US
8195,Mid-market,1578,24,Tech,US
8196,Mid-market,1045,16,Tech,US
8197,Mid-market,1695,14,Tech,US
8198,Mid-market,1116,23,Tech,US
8199,Mid-market,2311,18,Tech,US
8200,Mid-market,671,22,Tech,US
8201,Mid-market,1125,23,Tech,US
8202,Mid-market,4563,22,Tech,US
8203,Mid-market,952,18,Tech,US
8204,Mid-market,1253,20,Tech,US
8205,Mid-market,3223,23,Tech,US
8206,Mid-market,3510,17,Tech,US
8207,Mid-market,667,13,Tech,US
8208,Mid-market,585,21,Tech,US
8209,Mid-market,2482,24,Tech,US
8210,Mid-market,1986,22,Tech,US
8211,Mid-market,843,19,Tech,US
8212,Mid-market,3581,21,Tech,US
8213,Mid-market,1757,17,Tech,US
8214,Mid-market,2791,18,Tech,US
8215,Mid-market,2153,23,Tech,US
8216,Mid-market,738,21,Tech,US
8217,Mid-market,1414,16,Tech,US
8218,Mid-market,1960,14,Tech,US
8219,Mid-market,3579,15,Tech,US
8220,Mid-market,2758,22,Tech,US
8221,Mid-market,3491,16,Tech,US
8222,Mid-market,2993,19,Tech,US
8223,Mid-market,631,12,Tech,US
8224,Mid-market,1403,8,Tech,US
8225,Mid-market,1721,22,Tech,US
8226,Mid-market,2263,18,Tech,US
8227,Mid-market,1784,22,Tech,US
8228,Mid-market,4935,20,Tech,US
8229,Mid-market,4881,8,Tech,US
8230,Mid-market,1609,21,Tech,US
8231,Mid-market,4626,13,Tech,US
8232,Mid-market,1102,23,Tech,US
8233,Mid-market,4905,19,Tech,US
8234,Mid-market,1861,9,Tech,US
8235,Mid-market,1203,20,Tech,US
8236,Mid-market,1422,24,Tech,US
8237,Mid-market,4356,23,Tech,US
8238,Mid-market,1435,10,Tech,US
8239,Mid-market,805,13,Tech,US
8240,Mid-market,2703,15,Tech,US
8241,Mid-market,1965,20,Tech,US
8242,Mid-market,3771,13,Tech,US
8243,Mid-market,3170,17,Tech,US
8244,Mid-market,3150,24,Tech,US
8245,Mid-market,1242,20,Tech,US
8246,Mid-market,4902,22,Tech,US
8247,Mid-market,1368,18,Tech,US
8248,Mid-market,713,10,Tech,US
8249,Mid-market,3833,10,Tech,US
8250,Mid-market,2097,12,Tech,US
8251,Mid-market,1011,20,Tech,US
8252,Mid-market,752,13,Tech,US
8253,Mid-market,1128,21,Tech,US
8254,Mid-market,2201,24,Tech,US
8255,Mid-market,4578,16,Tech,US
8256,Mid-market,4840,24,Tech,US
8257,Mid-market,3307,14,Tech,US
8258,Mid-market,3386,8,Tech,US
8259,Mid-market,4812,15,Tech,US
8260,Mid-market,1553,15,Tech,US
8261,Mid-market,2404,19,Tech,US
8262,Mid-market,3394,11,Tech,US
8263,Mid-market,1600,21,Tech,US
8264,Mid-market,2136,23,Tech,US
8265,Mid-market,4113,14,Tech,US
8266,Mid-market,3584,23,Tech,US
8267,Mid-market,3231,14,Tech,US
8268,Mid-market,2915,20,Tech,US
8269,Mid-market,1264,10,Tech,US
8270,Mid-market,4802,10,Tech,US
8271,Mid-market,4529,21,Tech,US
8272,Mid-market,3685,21,Tech,US
8273,Mid-market,1817,15,Tech,US
8274,Mid-market,4883,14,Tech,US
8275,Mid-market,4487,22,Tech,US
8276,Mid-market,3112,9,Tech,US
8277,Mid-market,2408,18,Tech,US
8278,Mid-market,2290,16,Tech,US
8279,Mid-market,3428,14,Tech,US
8280,Mid-market,1588,9,Tech,US
8281,Mid-market,2881,11,Tech,US
8282,Mid-market,3445,15,Tech,US
8283,Mid-market,4069,21,Tech,US
8284,Mid-market,1100,17,Tech,US
8285,Mid-market,2084,15,Tech,US
8286,Mid-market,1487,21,Tech,US
8287,Mid-market,1939,15,Tech,US
8288,Mid-market,1368,23,Tech,US
8289,Mid-market,1629,15,Tech,US
8290,Mid-market,4956,10,Tech,US
8291,Mid-market,2434,24,Tech,US
8292,Mid-market,2139,9,Tech,US
8293,Mid-market,1892,12,Tech,US
8294,Mid-market,732,9,Tech,US
8295,Mid-market,1450,10,Tech,US
8296,Mid-market,4100,21,Tech,US
8297,Mid-market,801,13,Tech,US
8298,Mid-market,3350,8,Tech,US
8299,Mid-market,2423,8,Tech,US
8300,Mid-market,3215,15,Tech,US
8301,Mid-market,4398,23,Tech,US
8302,Mid-market,4955,19,Tech,US
8303,Mid-market,1027,19,Tech,US
8304,Mid-market,1598,8,Tech,US
8305,Mid-market,2830,10,Tech,US
8306,Mid-market,1532,12,Tech,US
8307,Mid-market,2340,11,Tech,US
8308,Mid-market,2638,15,Tech,US
8309,Mid-market,4591,22,Tech,US
8310,Mid-market,1998,14,Tech,US
8311,Mid-market,1122,15,Tech,US
8312,Mid-market,3537,17,Tech,US
8313,Mid-market,2117,11,Tech,US
8314,Mid-market,2530,18,Tech,US
8315,Mid-market,886,22,Tech,US
8316,Mid-market,2134,22,Tech,US
8317,Mid-market,4633,8,Tech,US
8318,Mid-market,2467,8,Tech,US
8319,Mid-market,740,15,Tech,US
8320,Mid-market,1061,23,Tech,US
8321,Mid-market,2429,17,Tech,US
8322,Mid-market,3279,19,Tech,US
8323,Mid-market,3015,24,Tech,US
8324,Mid-market,2177,21,Tech,US
8325,Mid-market,4246,19,Tech,US
8326,Mid-market,2151,19,Tech,US
8327,Mid-market,4341,24,Tech,US
8328,Mid-market,2941,8,Tech,US
8329,Mid-market,1996,11,Tech,US
8330,Mid-market,3858,9,Tech,US
8331,Mid-market,1414,19,Tech,US
8332,Mid-market,594,20,Tech,US
8333,Mid-market,3569,22,Tech,US
8334,Mid-market,4976,20,Tech,US
8335,Mid-market,1051,14,Tech,US
8336,Mid-market,1643,15,Tech,US
8337,Mid-market,2053,16,Tech,US
8338,Mid-market,2446,11,Tech,US
8339,Mid-market,753,16,Tech,US
8340,Mid-market,1820,17,Tech,US
8341,Mid-market,3383,13,Tech,US
8342,Mid-market,4107,21,Tech,US
8343,Mid-market,3996,8,Tech,US
8344,Mid-market,900,20,Tech,US
8345,Mid-market,2876,18,Tech,US
8346,Mid-market,4438,19,Tech,US
8347,Mid-market,3912,10,Tech,US
8348,Mid-market,584,17,Tech,US
8349,Mid-market,2324,21,Tech,US
8350,Mid-market,807,13,Tech,US
8351,Mid-market,2421,15,Tech,US
8352,Mid-market,2871,12,Tech,US
8353,Mid-market,4167,16,Tech,US
8354,Mid-market,1226,20,Tech,US
8355,Mid-market,2148,8,Tech,US
8356,Mid-market,1769,22,Tech,US
8357,Mid-market,818,9,Tech,US
8358,Mid-market,3975,12,Tech,US
8359,Mid-market,3278,12,Tech,US
8360,Mid-market,4634,10,Tech,US
8361,Mid-market,2756,10,Tech,US
8362,Mid-market,3148,10,Tech,US
8363,Mid-market,1602,17,Tech,US
8364,Mid-market,2579,14,Tech,US
8365,Mid-market,2940,12,Tech,US
8366,Mid-market,1755,21,Tech,US
8367,Mid-market,4151,21,Tech,US
8368,Mid-market,4564,14,Tech,US
8369,Mid-market,4275,16,Tech,US
8370,Mid-market,1679,24,Tech,US
8371,Mid-market,616,20,Tech,US
8372,Mid-market,2045,23,Tech,US
8373,Mid-market,3193,23,Tech,US
8374,Mid-market,4589,10,Tech,US
8375,Mid-market,1776,16,Tech,US
8376,Mid-market,4288,17,Tech,US
8377,Mid-market,871,20,Tech,US
8378,Mid-market,655,13,Tech,US
8379,Mid-market,964,22,Tech,US
8380,Mid-market,4815,22,Tech,US
8381,Mid-market,2273,18,Tech,US
8382,Mid-market,2603,11,Tech,US
8383,Mid-market,4903,17,Tech,US
8384,Mid-market,4817,20,Tech,US
8385,Mid-market,3911,23,Tech,US
8386,Mid-market,1182,17,Tech,US
8387,Mid-market,2879,8,Tech,US
8388,Mid-market,1925,21,Tech,US
8389,Mid-market,777,8,Tech,US
8390,Mid-market,2415,22,Tech,US
8391,Mid-market,3607,22,Tech,US
8392,Mid-market,3273,21,Tech,US
8393,Mid-market,1500,14,Tech,US
8394,Mid-market,2218,9,Tech,US
8395,Mid-market,4330,21,Tech,US
8396,Mid-market,3382,14,Tech,US
8397,Mid-market,784,12,Tech,US
8398,Mid-market,2660,11,Tech,US
8399,Mid-market,1994,20,Tech,US
8400,Mid-market,3043,9,Tech,US
8401,Mid-market,2341,8,Tech,US
8402,Mid-market,1221,15,Tech,US
8403,Mid-market,4267,22,Tech,US
8404,Mid-market,2467,24,Tech,US
8405,Mid-market,3231,17,Tech,US
8406,Mid-market,3129,15,Tech,US
8407,Mid-market,2464,9,Tech,US
8408,Mid-market,1257,17,Tech,US
8409,Mid-market,2295,19,Tech,US
8410,Mid-market,523,11,Tech,US
8411,Mid-market,3042,19,Tech,US
8412,Mid-market,4212,23,Tech,US
8413,Mid-market,4728,11,Tech,US
8414,Mid-market,1805,24,Tech,US
8415,Mid-market,3674,14,Tech,US
8416,Mid-market,4128,21,Tech,US
8417,Mid-market,1066,16,Tech,US
8418,Mid-market,4632,15,Tech,US
8419,Mid-market,2899,22,Tech,US
8420,Mid-market,1672,16,Tech,US
8421,Mid-market,2182,13,Tech,US
8422,Mid-market,798,17,Tech,US
8423,Mid-market,1270,8,Tech,US
8424,Mid-market,3039,22,Tech,US
8425,Mid-market,3618,21,Tech,US
8426,Mid-market,1490,14,Tech,US
8427,Mid-market,4804,14,Tech,US
8428,Mid-market,1775,10,Tech,US
8429,Mid-market,1936,21,Tech,US
8430,Mid-market,4751,14,Tech,US
8431,Mid-market,3226,12,Tech,US
8432,Mid-market,3734,22,Tech,US
8433,Mid-market,3623,21,Tech,US
8434,Mid-market,4658,11,Tech,US
8435,Mid-market,3662,15,Tech,US
8436,Mid-market,1888,15,Tech,US
8437,Mid-market,3428,12,Tech,US
8438,Mid-market,1015,18,Tech,US
8439,Mid-market,2333,24,Tech,US
8440,Mid-market,529,22,Tech,US
8441,Mid-market,825,23,Tech,US
8442,Mid-market,610,15,Tech,US
8443,Mid-market,606,9,Tech,US
8444,Mid-market,4878,20,Tech,US
8445,Mid-market,3031,16,Tech,US
8446,Mid-market,1298,10,Tech,US
8447,Mid-market,2937,17,Tech,US
8448,Mid-market,3544,10,Tech,US
8449,Mid-market,1739,14,Tech,US
8450,Mid-market,3891,15,Tech,US
8451,Mid-market,1684,11,Tech,US
8452,Mid-market,4013,14,Tech,US
8453,Mid-market,4554,8,Tech,US
8454,Mid-market,2199,23,Tech,US
8455,Mid-market,3075,15,Tech,US
8456,Mid-market,2525,23,Tech,US
8457,Mid-market,3390,13,Tech,US
8458,Mid-market,4273,19,Tech,US
8459,Mid-market,2028,13,Tech,US
8460,Mid-market,4128,24,Tech,US
8461,Mid-market,4627,15,Tech,US
8462,Mid-market,2665,15,Tech,US
8463,Mid-market,4786,18,Tech,US
8464,Mid-market,2621,22,Tech,US
8465,Mid-market,3418,17,Tech,US
8466,Mid-market,972,17,Tech,US
8467,Mid-market,838,21,Tech,US
8468,Mid-market,1696,22,Tech,US
8469,Mid-market,3152,11,Tech,US
8470,Mid-market,4880,24,Tech,US
8471,Mid-market,1756,22,Tech,US
8472,Mid-market,1327,19,Tech,US
8473,Mid-market,3218,16,Tech,US
8474,Mid-market,2465,20,Tech,US
8475,Mid-market,2927,13,Tech,US
8476,Mid-market,1062,11,Tech,US
8477,Mid-market,4852,24,Tech,US
8478,Mid-market,4565,21,Tech,US
8479,Mid-market,745,24,Tech,US
8480,Mid-market,1365,15,Tech,US
8481,Mid-market,1100,9,Tech,US
8482,Mid-market,3533,16,Tech,US
8483,Mid-market,2631,13,Tech,US
8484,Mid-market,877,19,Tech,US
8485,Mid-market,4988,14,Tech,US
8486,Mid-market,3807,12,Tech,US
8487,Mid-market,1283,12,Tech,US
8488,Mid-market,2879,16,Tech,US
8489,Mid-market,1482,14,Tech,US
8490,Mid-market,3090,18,Tech,US
8491,Mid-market,1361,19,Tech,US
8492,Mid-market,4708,14,Tech,US
8493,Mid-market,2185,17,Tech,US
8494,Mid-market,2122,22,Tech,US
8495,Mid-market,3157,20,Tech,US
8496,Mid-market,1007,11,Tech,US
8497,Mid-market,3978,8,Tech,US
8498,Mid-market,1621,9,Tech,US
8499,Mid-market,3329,9,Tech,US
8500,Mid-market,1900,9,Tech,US
8501,Mid-market,2487,19,Tech,US
8502,Mid-market,4365,10,Tech,US
8503,Mid-market,3751,17,Tech,US
8504,Mid-market,4757,14,Tech,US
8505,Mid-market,2482,11,Tech,US
8506,Mid-market,1639,20,Tech,US
8507,Mid-market,3313,24,Tech,US
8508,Mid-market,1350,8,Tech,US
8509,Mid-market,1691,24,Tech,US
8510,Mid-market,2562,14,Tech,US
8511,Mid-market,4899,14,Tech,US
8512,Mid-market,804,11,Tech,US
8513,Mid-market,3347,11,Tech,US
8514,Mid-market,3304,8,Tech,US
8515,Mid-market,4436,14,Tech,US
8516,Mid-market,1212,8,Tech,US
8517,Mid-market,3395,22,Tech,US
8518,Mid-market,3705,9,Tech,US
8519,Mid-market,1916,11,Tech,US
8520,Mid-market,2272,18,Tech,US
8521,Mid-market,1574,15,Tech,US
8522,Mid-market,1091,10,Tech,US
8523,Mid-market,4482,24,Tech,US
8524,Mid-market,2910,12,Tech,US
8525,Mid-market,1347,22,Tech,US
8526,Mid-market,993,9,Tech,US
8527,Mid-market,2786,17,Tech,US
8528,Mid-market,4337,12,Tech,US
8529,Mid-market,1383,23,Tech,US
8530,Mid-market,4456,19,Tech,US
8531,Mid-market,3594,20,Tech,US
8532,Mid-market,3847,19,Tech,US
8533,Mid-market,1452,12,Tech,US
8534,Mid-market,4235,19,Tech,US
8535,Mid-market,3463,23,Tech,US
8536,Mid-market,4915,19,Tech,US
8537,Mid-market,3204,11,Tech,US
8538,Mid-market,1537,14,Tech,US
8539,Mid-market,3374,10,Tech,US
8540,Mid-market,605,9,Tech,US
8541,Mid-market,2509,11,Tech,US
8542,Mid-market,2692,24,Tech,US
8543,Mid-market,3995,21,Tech,US
8544,Mid-market,4811,11,Tech,US
8545,Mid-market,1433,11,Tech,US
8546,Mid-market,2919,13,Tech,US
8547,Mid-market,4974,14,Tech,US
8548,Mid-market,2849,19,Tech,US
8549,Mid-market,1333,20,Tech,US
8550,Mid-market,2971,23,Tech,US
8551,Mid-market,599,23,Tech,US
8552,Mid-market,2855,13,Tech,US
8553,Mid-market,611,20,Tech,US
8554,Mid-market,664,22,Tech,US
8555,Mid-market,2637,15,Tech,US
8556,Mid-market,954,21,Tech,US
8557,Mid-market,1041,17,Tech,US
8558,Mid-market,2949,21,Tech,US
8559,Mid-market,4433,14,Tech,US
8560,Mid-market,4792,8,Tech,US
8561,Mid-market,2188,15,Tech,US
8562,Mid-market,2137,22,Tech,US
8563,Mid-market,4582,22,Tech,US
8564,Mid-market,2390,13,Tech,US
8565,Mid-market,977,15,Tech,US
8566,Mid-market,3026,23,Tech,US
8567,Mid-market,866,20,Tech,US
8568,Mid-market,2215,22,Tech,US
8569,Mid-market,512,15,Tech,US
8570,Mid-market,2817,18,Tech,US
8571,Mid-market,875,8,Tech,US
8572,Mid-market,2764,9,Tech,US
8573,Mid-market,1393,20,Tech,US
8574,Mid-market,1684,11,Tech,US
8575,Mid-market,1808,9,Tech,US
8576,Mid-market,1416,23,Tech,US
8577,Mid-market,2614,24,Tech,US
8578,Mid-market,4440,15,Tech,US
8579,Mid-market,3295,8,Tech,US
8580,Mid-market,4436,22,Tech,US
8581,Mid-market,1651,24,Tech,US
8582,Mid-market,4292,16,Tech,US
8583,Mid-market,2207,11,Tech,US
8584,Mid-market,2487,14,Tech,US
8585,Mid-market,3068,8,Tech,US
8586,Mid-market,4935,11,Tech,US
8587,Mid-market,4404,17,Tech,US
8588,Mid-market,2325,22,Tech,US
8589,Mid-market,1676,16,Tech,US
8590,Mid-market,3720,20,Tech,US
8591,Mid-market,630,11,Tech,US
8592,Mid-market,4062,14,Tech,US
8593,Mid-market,3288,20,Tech,US
8594,Mid-market,4208,19,Tech,US
8595,Mid-market,2269,14,Tech,US
8596,Mid-market,3879,22,Tech,US
8597,Mid-market,3544,21,Tech,US
8598,Mid-market,3536,18,Tech,US
8599,Mid-market,1903,12,Tech,US
8600,Mid-market,803,19,Tech,US
8601,Mid-market,1710,12,Tech,US
8602,Mid-market,3619,19,Tech,US
8603,Mid-market,3274,9,Tech,US
8604,Mid-market,4849,13,Tech,US
8605,Mid-market,2634,11,Tech,US
8606,Mid-market,2769,20,Tech,US
8607,Mid-market,1437,24,Tech,US
8608,Mid-market,939,22,Tech,US
8609,Mid-market,2858,10,Tech,US
8610,Mid-market,4243,14,Tech,US
8611,Mid-market,768,23,Tech,US
8612,Mid-market,4685,17,Tech,US
8613,Mid-market,1888,17,Tech,US
8614,Mid-market,1889,19,Tech,US
8615,Mid-market,2835,8,Tech,US
8616,Mid-market,1000,14,Tech,US
8617,Mid-market,3246,20,Tech,US
8618,Mid-market,3585,19,Tech,US
8619,Mid-market,4037,23,Tech,US
8620,Mid-market,2974,23,Tech,US
8621,Mid-market,4246,9,Tech,US
8622,Mid-market,3062,11,Tech,US
8623,Mid-market,3817,12,Tech,US
8624,Mid-market,807,9,Tech,US
8625,Mid-market,2894,12,Tech,US
8626,Mid-market,4504,8,Tech,US
8627,Mid-market,4663,19,Tech,US
8628,Mid-market,1874,19,Tech,US
8629,Mid-market,3811,24,Tech,US
8630,Mid-market,1853,24,Tech,US
